fov,y,x,probability,object_intensity
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,569.2442,692.3713,0.5169,0.4759
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,569.5962,388.1425,0.5003,0.4861
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,569.4374,368.1493,0.4768,0.4609
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,569.349,330.4312,0.5127,0.5014
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,567.3404,313.652,0.5167,0.4716
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,568.0,238.0,0.4626,0.286
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,567.5069,125.7395,0.5305,0.3196
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,565.8236,673.0744,0.8809,0.904
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,566.0883,62.9145,0.4997,0.3356
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,564.0003,641.9154,0.8171,0.7303
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,563.0,659.0,0.4573,0.5137
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,562.9979,353.7992,0.503,0.4874
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,563.0,343.0,0.4149,0.4247
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,563.3404,91.2718,0.7112,0.4366
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,561.9576,383.8529,0.5115,0.4959
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,562.0075,50.813,0.5082,0.3389
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,561.1847,364.6579,0.5248,0.5688
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,559.9862,805.0649,0.6068,0.4917
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,560.0,692.0,0.4256,0.359
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,560.0,649.0,0.4138,0.5936
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,559.573,290.5527,0.6054,0.3992
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,559.2963,312.8366,0.4929,0.4256
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,558.108,654.741,0.4946,0.5969
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,558.2909,566.8132,0.5037,0.351
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,557.5564,407.9326,0.605,0.4935
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,556.7762,594.9823,0.8742,0.9497
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,556.8897,575.7902,0.6663,0.4436
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,556.4524,337.9029,0.5695,0.498
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,555.0,811.0,0.4063,0.4061
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,554.3674,673.9403,0.6238,0.6087
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,554.0,464.0,0.4572,0.392
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,554.0231,346.7146,0.4757,0.4459
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,553.7582,379.0101,0.4842,0.4813
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,552.9083,321.5054,0.4952,0.4128
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,553.0,306.0,0.4281,0.352
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,551.3652,294.7929,0.5135,0.3896
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,551.888,276.7689,0.5086,0.3194
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,550.858,664.7458,0.8066,0.5617
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,550.6537,144.5315,0.4965,0.2573
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,549.8161,424.2451,0.8,0.6078
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,549.9697,313.6187,0.4956,0.3939
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,549.8955,191.7755,0.4919,0.2708
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,548.7276,604.5801,0.6369,0.5802
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,548.7194,361.3961,0.4994,0.4541
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,548.8189,350.1272,0.5314,0.5105
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,549.4334,285.5583,0.5055,0.3616
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,548.0019,379.9014,0.5047,0.498
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,547.499,558.4807,0.644,0.4626
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,546.8703,493.9533,0.5044,0.3597
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,547.0,123.0,0.441,0.2376
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,546.0,327.0,0.4845,0.4149
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,545.0,821.0,0.4469,0.3119
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,544.7652,370.0787,0.7443,0.6612
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,545.1506,305.1905,0.5994,0.4433
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,544.74,659.2632,0.482,0.3849
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,543.9562,386.095,0.6613,0.671
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,543.9053,336.9354,0.8051,0.6588
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,543.0,811.0,0.4128,0.3046
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,543.0,649.0,0.4625,0.3684
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,542.8411,571.9734,0.5834,0.4467
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,541.4695,288.9987,0.4898,0.3932
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,542.6217,271.8924,0.4967,0.3093
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,541.4309,263.4035,0.6011,0.3995
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,540.5948,585.1646,0.7233,0.5192
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,541.0,355.0,0.4654,0.4249
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,540.3179,607.3292,0.5603,0.5298
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,540.0,328.0,0.4591,0.4407
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,538.5913,620.9884,0.5421,0.4776
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,539.0,598.0,0.4008,0.4302
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,538.8559,577.0209,0.5101,0.4297
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,537.5556,558.4769,0.5001,0.3935
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,537.0,473.0,0.4548,0.3846
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,536.9729,403.0099,0.4993,0.4743
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,537.0,393.0,0.427,0.4468
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,536.9516,346.0405,0.5056,0.4443
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,537.0,319.0,0.4285,0.3725
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,536.1007,304.0808,0.6822,0.4712
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,534.6223,610.4391,0.7306,0.6883
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,534.9628,481.1608,0.4934,0.3851
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,535.0551,293.5544,0.5074,0.4353
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,533.889,385.8134,0.6231,0.5581
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,533.0,580.0,0.406,0.3837
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,533.4693,454.1987,0.5002,0.475
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,532.9477,270.2361,0.8073,0.4891
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,532.0,560.0,0.4225,0.3877
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,530.9007,633.3442,0.8222,0.703
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,531.3918,600.6108,0.7224,0.6009
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,532.0324,551.2102,0.492,0.4035
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,531.0,352.0,0.4148,0.3858
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,530.5661,283.6766,0.5235,0.4166
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,529.71,368.9635,0.4925,0.43
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,530.2316,300.7819,0.5053,0.4151
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,528.5877,591.9269,0.4948,0.4581
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,530.1384,403.1659,0.4882,0.4556
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,527.0,472.0,0.4036,0.4018
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,526.1386,613.4714,0.4955,0.5162
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,525.6081,487.2345,0.4776,0.3861
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,524.5124,638.7322,0.6451,0.4864
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,525.0,606.0,0.4854,0.4627
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,524.0444,545.0515,0.6758,0.4628
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,523.6767,336.1149,0.5404,0.5648
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,523.6665,263.8045,0.528,0.3244
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,521.9238,596.0953,0.8493,0.6897
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,521.1952,387.6049,0.4814,0.4952
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,522.1695,345.5087,0.5047,0.4838
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,521.0,331.0,0.4136,0.4564
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,521.051,550.7266,0.4788,0.4298
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,519.2555,370.6455,0.4825,0.423
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,517.2115,677.4403,0.4807,0.3365
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,516.7968,353.0448,0.5023,0.4222
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,517.0,271.0,0.4366,0.389
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,515.9131,642.7719,0.7903,0.5884
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,516.1703,633.4746,0.715,0.5966
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,516.4557,624.9472,0.5162,0.5195
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,515.4088,292.7199,0.5056,0.4349
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,513.7202,486.7186,0.5091,0.4005
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,514.394,363.6226,0.5347,0.499
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,513.8607,273.817,0.5657,0.4361
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,514.086,259.5119,0.6109,0.36
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,513.0,604.0,0.4615,0.5164
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,511.9439,586.8373,0.7683,0.5976
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,512.6031,287.5595,0.5768,0.4628
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,511.9662,615.1677,0.5046,0.5196
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,510.4859,579.5964,0.5403,0.5879
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,509.0,235.0,0.4112,0.2628
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,507.5082,572.6376,0.5437,0.5338
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,507.6401,497.6547,0.5234,0.4067
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,507.6702,344.5019,0.4993,0.4152
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,507.2778,490.4596,0.5267,0.4317
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,507.0396,268.2834,0.5044,0.3325
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,506.0909,642.39,0.5217,0.4973
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,505.8731,624.6012,0.6316,0.6298
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,505.3157,376.9674,0.5828,0.5498
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,505.0106,367.2183,0.6024,0.5397
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,504.6345,297.2389,0.5142,0.3886
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,503.5312,391.9372,0.5061,0.5062
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,501.942,597.7237,0.6479,0.5707
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,502.4367,213.1664,0.4966,0.3005
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,502.0,93.0,0.4271,0.2187
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,500.9291,633.7826,0.8319,0.7055
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,501.1522,614.9882,0.6275,0.5848
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,500.2375,251.3518,0.8097,0.4648
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,499.0,666.0,0.4182,0.3309
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,499.4136,656.01,0.5065,0.4667
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,499.0294,276.1268,0.4908,0.3323
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,498.639,289.0239,0.4915,0.3273
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,495.9904,395.5079,0.4905,0.483
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,495.4184,642.1616,0.4817,0.4857
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,495.0,120.0,0.4394,0.2106
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,493.3527,281.885,0.5038,0.3697
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,494.0,215.0,0.4702,0.2495
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,491.6612,650.2721,0.4746,0.4315
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,493.0,594.0,0.4769,0.4381
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,492.5039,548.914,0.5045,0.42
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,493.0,265.0,0.4694,0.3464
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,490.8049,670.6316,0.4749,0.4044
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,492.3956,660.1194,0.508,0.4357
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,491.528,631.5964,0.5497,0.6139
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,492.0952,625.5381,0.4975,0.4947
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,491.0,545.0,0.475,0.3958
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,490.5336,535.9983,0.5078,0.3248
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,491.1067,578.4903,0.4846,0.4562
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,491.0101,440.2908,0.4984,0.5122
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,488.7326,638.4278,0.8091,0.8344
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,489.044,248.1446,0.8235,0.4997
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,488.9573,151.6821,0.7567,0.4325
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,487.8936,401.0605,0.8105,0.6534
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,488.167,364.0021,0.7537,0.4807
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,488.8545,268.8194,0.4838,0.36
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,486.9093,571.3026,0.4926,0.432
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,486.1704,673.7707,0.8326,0.6782
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,486.1329,585.867,0.4969,0.4339
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,484.7723,660.0082,0.8044,0.5854
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,485.0,630.0,0.4618,0.434
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,485.3333,506.3516,0.5075,0.4045
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,485.2594,430.0444,0.4998,0.4935
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,485.0,384.0,0.4677,0.4293
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,483.6208,552.6892,0.5974,0.4932
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,484.0,494.0,0.4816,0.4146
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,483.9375,328.0061,0.5046,0.3511
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,484.0,238.0,0.4501,0.3014
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,482.7547,558.097,0.5753,0.5016
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,483.4636,340.5203,0.4743,0.3916
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,480.804,668.0589,0.4898,0.3971
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,480.3754,636.0085,0.4915,0.4079
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,480.0,405.0,0.4126,0.4145
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,479.7065,248.4324,0.483,0.3227
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,479.0,698.0,0.456,0.2783
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,479.0334,653.6684,0.5094,0.449
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,479.4554,228.588,0.6895,0.4605
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,478.056,602.7847,0.5048,0.4039
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,478.0,333.0,0.4265,0.34
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,478.4099,268.2057,0.5046,0.3328
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,477.0416,355.6919,0.5007,0.435
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,476.4483,273.7118,0.4833,0.3308
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,475.5618,661.0492,0.585,0.5382
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,474.9956,682.9288,0.504,0.3698
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,475.0334,410.8405,0.8478,0.6716
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,474.1448,465.085,0.5124,0.4635
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,474.5937,456.98,0.4984,0.4314
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,473.8322,235.2363,0.4866,0.3003
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,472.902,510.9789,0.7499,0.5629
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,473.1137,106.6975,0.4961,0.2151
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,472.5044,668.3979,0.563,0.512
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,472.0789,573.9649,0.8715,0.5802
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,472.4075,450.1066,0.5,0.408
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,472.0312,377.0361,0.5557,0.4895
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,469.9496,481.6252,0.4761,0.4374
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,470.4856,350.934,0.4886,0.4107
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,469.0993,555.9517,0.7963,0.4886
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,469.3986,277.135,0.6053,0.4091
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,468.1297,690.6525,0.5107,0.3944
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,467.9853,360.6877,0.8104,0.6765
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,467.5,256.0967,0.5123,0.385
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,467.6929,393.0369,0.4997,0.4537
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,467.0,378.0,0.473,0.428
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,465.9297,679.9894,0.8095,0.5395
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,465.2836,578.1568,0.4828,0.421
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,465.5987,266.9985,0.7622,0.4724
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,466.0,240.0,0.4792,0.291
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,464.6764,695.9566,0.715,0.4581
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,464.0,670.0,0.415,0.4617
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,463.301,475.5756,0.5304,0.4673
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,462.0,252.0,0.4723,0.3357
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,460.8042,564.1608,0.6125,0.4738
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,460.6151,554.7183,0.6623,0.4586
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,461.5187,384.3715,0.4894,0.4401
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,460.2094,532.0994,0.5144,0.3645
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,460.2236,441.7701,0.5045,0.4166
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,460.2333,258.8918,0.5071,0.3507
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,459.5876,582.2344,0.4857,0.4414
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,459.6194,402.6172,0.5078,0.3991
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,458.81,374.0209,0.5097,0.404
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,459.9608,341.8141,0.4935,0.4617
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,460.0312,240.9148,0.5037,0.3264
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,456.1898,393.7764,0.5112,0.4314
